generation,fitness_mean,fitness_max,apples_mean,apples_max
0,-1.0735166666666667,0.3960000000000006,0.002200000000000003,0.2640000000000004
1,-0.9675250000000001,0.08499999999999991,0.0009305555555555546,0.05666666666666661
2,-0.9955041666666666,1.2760000000000034,0.007088888888888908,0.8506666666666689
3,-0.9515916666666667,1.6350000000000033,0.011430555555555576,1.0900000000000023
4,-0.9657333333333333,0.15550000000000058,0.0012500000000000052,0.10366666666666706
5,-0.9366208333333332,1.3535000000000008,0.01225000000000002,0.9023333333333339
6,-0.9278250000000001,0.954,0.00794166666666667,0.636
7,-0.8400916666666667,0.9625000000000011,0.01141666666666667,0.6416666666666674
8,-0.9423833333333335,0.5685,0.007313888888888892,0.379
9,-0.9046875,0.9665000000000001,0.01490555555555556,0.6443333333333334
10,-0.8883416666666667,0.9670000000000001,0.010033333333333333,0.6446666666666667
11,-0.8930708333333333,0.9585000000000005,0.012605555555555559,0.6390000000000003
12,-0.8132583333333333,1.3550000000000013,0.04194722222222226,0.9033333333333342
13,-0.8673833333333332,0.947000000000001,0.01665277777777783,0.631333333333334
14,-0.7526291666666667,2.145500000000002,0.04017222222222224,1.4303333333333346
15,-0.796325,0.5665,0.011244444444444448,0.37766666666666665
16,-0.7838666666666666,1.3505000000000007,0.03368055555555557,0.9003333333333338
17,-0.8101375,1.3525000000000005,0.032016666666666686,0.901666666666667
18,-0.7286791666666665,2.527500000000004,0.0608416666666667,1.6850000000000025
19,-0.7124708333333333,1.3310000000000013,0.04717222222222225,0.8873333333333342
20,-0.7123625,1.748500000000001,0.04615833333333335,1.1656666666666673
21,-0.7249708333333333,3.7150000000000043,0.0523666666666667,2.4766666666666697
22,-0.6717375,1.748500000000001,0.04583055555555558,1.1656666666666673
23,-0.6160666666666667,2.1380000000000017,0.07225000000000002,1.4253333333333345
24,-0.5651541666666666,2.5140000000000016,0.07795555555555558,1.676000000000001
25,-0.6273083333333332,1.7360000000000022,0.07480277777777784,1.1573333333333349
26,-0.5946708333333334,2.5260000000000016,0.0886305555555556,1.684000000000001
27,-0.5995749999999999,3.7195000000000045,0.07777222222222233,2.47966666666667
28,-0.6723666666666667,1.7405000000000006,0.05227777777777779,1.1603333333333337
29,-0.6940166666666666,1.3500000000000005,0.04442222222222225,0.9000000000000004
30,-0.6772666666666667,2.147500000000001,0.04218055555555556,1.4316666666666673
31,-0.5770208333333333,1.7265000000000004,0.06378055555555558,1.1510000000000002
32,-0.5488,1.7570000000000012,0.07328611111111115,1.1713333333333342
33,-0.5629208333333333,1.7440000000000009,0.06608055555555559,1.1626666666666672
34,-0.609175,1.3495000000000008,0.061450000000000046,0.8996666666666672
35,-0.7302124999999999,1.3440000000000012,0.054536111111111146,0.8960000000000008
36,-0.6857666666666666,1.3495000000000004,0.05931944444444448,0.899666666666667
37,-0.6575041666666667,1.6705000000000017,0.04339444444444448,1.1136666666666677
38,-0.6802916666666666,2.093000000000004,0.057016666666666715,1.395333333333336
39,-0.5133083333333331,2.1045000000000025,0.09921388888888902,1.4030000000000016
40,-0.5711624999999998,2.1085000000000003,0.058261111111111215,1.4056666666666668
41,-0.5424,2.8715000000000046,0.07868333333333342,1.9143333333333363
42,-0.583925,2.490499999999999,0.06463611111111117,1.6603333333333328
43,-0.5885583333333332,5.5005,0.09467222222222235,3.667
44,-0.4786416666666665,2.4875000000000025,0.10464444444444457,1.658333333333335
45,-0.455333333333333,5.895000000000017,0.10420833333333354,3.9300000000000117
46,-0.40725833333333306,3.1270000000000047,0.13890000000000016,2.0846666666666698
47,-0.42643749999999975,4.490999999999998,0.14879722222222244,2.9939999999999984
