generation,fitness_mean,fitness_max,apples_mean,apples_max
0,-1.1874563188789609,-0.5091297189583636,0.0,0.0
1,-1.0696239173769422,0.5067911208151421,0.00260859486464149,0.33786074721009474
2,-1.023790966433313,0.5927352150537636,0.0039874834316863395,0.3951568100358424
3,-1.0030324366628869,0.020797583939694116,5.546022383918431e-05,0.013865055959796077
4,-0.9992988480007161,0.923107256613835,0.00584059016090003,0.6154048377425566
5,-0.9520475478576554,0.5620969210754592,0.0024986244374369474,0.37473128071697276
6,-0.9630856934435671,1.083717443069002,0.008108735826352482,0.7224782953793346
7,-0.9783664459908819,1.008920046055009,0.00784813189704147,0.6726133640366726
8,-0.9341187765186989,2.1379577005926955,0.024253389537623977,1.4253051337284637
9,-0.9349512727890016,1.6741580043918014,0.013116540984630007,1.116105336261201
10,-0.9102283620194517,2.848523195876299,0.01875902440744555,1.8990154639175325
11,-0.9215305998396718,1.77988140201907,0.017421431678786705,1.1865876013460468
12,-0.927424397795534,2.0150148312411797,0.014499372007946067,1.3433432208274532
13,-0.86957791674781,12.939834451532487,0.05426072730765258,8.626556301021658
14,-0.7739804278544118,13.654723095298278,0.10796543628885667,9.103148730198852
15,-0.6353417913918329,13.177917295322175,0.1786096366377502,8.78527819688145
16,-0.5981298045953686,13.654723095298282,0.22619860785499157,9.103148730198855
17,-0.4574353241733125,13.416214096950648,0.32115433386222564,8.944142731300433
18,-0.26829962526927803,13.89344257203165,0.4204058838599697,9.2622950480211
19,-0.15083900247307594,15.090139777654564,0.51643444791824,10.060093185103042
20,-0.14736049679606128,14.610847295848432,0.5173945462096506,9.740564863898955
21,-0.13599126572279846,13.65472309529828,0.49854436957783077,9.103148730198853
22,-0.0690533812876659,14.132370849898434,0.5500786611468449,9.421580566598957
23,-0.036692943456902244,14.610847295848414,0.5801297837927694,9.740564863898943
24,-0.057467914288873316,14.610847295848421,0.5705280154499467,9.740564863898948
25,-0.07641439700589649,15.09013977765457,0.5495376553418871,10.060093185103048
26,0.1544815878336981,14.371506291116283,0.6923457434596343,9.581004194077522
27,0.10807323076306136,14.850392300760817,0.6430491700537283,9.900261533840544
28,0.12075532764553906,14.61084729584843,0.6535314725847164,9.740564863898953
29,0.16767068455850664,15.643710679865467,0.682545094350626,10.429140453243646
30,0.2489817390169431,15.282330955412135,0.7253164684704245,10.188220636941423
31,0.46560761143148544,17.761144717054314,0.8519804506030768,11.840763144702876
32,0.5880441454292163,17.06354170791363,0.9346079793492736,11.375694471942419
33,0.6526562873001374,17.498437012109544,0.9589239210564334,11.665624674739696
34,1.1501269308030153,19.438655353406077,1.2586011541470563,12.959103568937385
